repoName,id,title,url_x,lockReason,timelineCount,labels,fixUrl,fixUrlCount,tf_idf,size,nameWithOwner,owner,name,url_y,description,stars,primaryLanguage,updatedAt,createdAt,issuesCount,forkCount,watchersCount,discussionsCount
airbytehq/airbyte,I_kwDOEN7yYc5HzwCd,Postgres CDC source should not lose milliseconds precision when a timestamp/datetime is converted to string,https://github.com/airbytehq/airbyte/issues/12026,,10,"['type/bug', 'area/connectors', 'connectors/source/postgres']",https://github.com/airbytehq/airbyte/pull/14534,2,0.3642395903088991,451.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5swHf1,Support multiple datetime format for cursor field,https://github.com/airbytehq/airbyte/issues/28782,,11,"['type/enhancement', 'team/extensibility']",https://github.com/airbytehq/airbyte/commit/9c3e2c185d9523c8012934669d6a3e399a5a1e25,4,0.3343247297596873,1620.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5SDFl4,`JdbcSourceOperations` method `setJsonField` misses a branch for `TIMESTAMP_WITH_TIMEZONE`,https://github.com/airbytehq/airbyte/issues/16838,,18,"['type/bug', 'area/databases', 'connectors/source/mssql', 'connectors/source/mysql', 'connectors/source/postgres', 'team/db-dw-sources']",https://github.com/airbytehq/airbyte/pull/19860,2,0.3296258236525981,2106.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5AO7VT,Re-evaluate MySQL year type,https://github.com/airbytehq/airbyte/issues/8722,,27,"['type/enhancement', 'area/connectors', 'area/databases', 'connectors/source/mysql', 'team/db-dw-sources']",https://github.com/airbytehq/airbyte/pull/7970,3,0.3235746630686549,1356.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5LM3d9,Postgres Source : field precision is now truncated if the value of the millisecond or second is 0,https://github.com/airbytehq/airbyte/issues/13489,,12,"['type/bug', 'area/connectors', 'connectors/source/postgres']",https://github.com/airbytehq/airbyte/pull/13166,2,0.3965165390597552,421.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5PIFia,Destination-redshift: fix java-based normalization tests for datetime,https://github.com/airbytehq/airbyte/issues/15247,,5,[],https://github.com/airbytehq/airbyte/pull/15388,1,0.6845696847460263,71.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5o-fkY,DatetimeBasedCursor: support datetime format that do not sort alphabetically,https://github.com/airbytehq/airbyte/issues/27447,,7,"['type/enhancement', 'team/extensibility']",https://github.com/airbytehq/airbyte/pull/27445,2,0.4203498064229986,749.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5PHQ0Q,Destination-postgres: fix java-based normalization tests for datetime,https://github.com/airbytehq/airbyte/issues/15236,,5,[],https://github.com/airbytehq/airbyte/pull/15289,1,0.6845696847460263,71.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5PIFWm,Destination-mysql: fix java-based normalization tests for datetime,https://github.com/airbytehq/airbyte/issues/15245,,5,[],https://github.com/airbytehq/airbyte/pull/15362,1,0.6845696847460263,68.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5PIFbj,Destination-mssql: fix java-based normalization tests for datetime,https://github.com/airbytehq/airbyte/issues/15246,,5,[],https://github.com/airbytehq/airbyte/pull/15388,1,0.6845696847460263,68.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5J0c-C,🎉 Source Postgres: Describe timezone awareness,https://github.com/airbytehq/airbyte/issues/12905,,5,[],https://github.com/airbytehq/airbyte/pull/13166,1,0.3417576666774552,1292.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
airbytehq/airbyte,I_kwDOEN7yYc5klG0W,DatetimeBasedCursor to support timezones other than UTC,https://github.com/airbytehq/airbyte/issues/25646,,13,"['type/enhancement', 'needs-triage', 'team/extensibility']",https://github.com/airbytehq/airbyte/commit/efc3b69b66cb095fe9c0641b1839ac4bcf8cf77a,7,0.7308763085129188,807.0,airbytehq/airbyte,airbytehq,airbyte,https://github.com/airbytehq/airbyte,"The leading data integration platform for ETL / ELT data pipelines from APIs, databases & files to data warehouses, data lakes & data lakehouses. Both self-hosted and Cloud-hosted.",14568,Python,2024-06-13T15:31:15Z,2020-07-27T23:55:54Z,13765,3737,180,729
Rapptz/discord.py,MDU6SXNzdWU0NDQ3MTkyODg=,[tasks] Run-time changing of the sleep interval,https://github.com/Rapptz/discord.py/issues/2158,,7,['feature request'],https://github.com/Rapptz/discord.py/pull/2162,5,0.3096122542664091,390.0,Rapptz/discord.py,Rapptz,discord.py,https://github.com/Rapptz/discord.py,An API wrapper for Discord written in Python.,14432,Python,2024-06-13T15:10:14Z,2015-08-21T22:19:08Z,2907,3736,262,671
Rapptz/discord.py,MDU6SXNzdWU3MTk0OTc4NzQ=,Message.created_at returns datetime.datetime object without timezone info,https://github.com/Rapptz/discord.py/issues/5921,,8,['suggestion'],https://github.com/dronefly-garden/dronefly/commit/ac4ebb567fa9c8aba71b74a255df1351aa62b277,1,0.3311052007800605,3829.0,Rapptz/discord.py,Rapptz,discord.py,https://github.com/Rapptz/discord.py,An API wrapper for Discord written in Python.,14432,Python,2024-06-13T15:10:14Z,2015-08-21T22:19:08Z,2907,3736,262,671
arc53/DocsGPT,I_kwDOI44gK85gxwl0,UI Update. Added arrow to go back to the end of conversation,https://github.com/arc53/DocsGPT/issues/170,,6,['javascript'],https://github.com/arc53/DocsGPT/pull/363,2,0.3505303473608191,523.0,arc53/DocsGPT,arc53,DocsGPT,https://github.com/arc53/DocsGPT,"GPT-powered chat for documentation, chat with your documents",14339,Python,2024-06-13T15:52:01Z,2023-02-02T11:03:23Z,352,1428,87,26
microsoft/nni,MDU6SXNzdWUzODUwNzEwNzA=,incorrect duration information shown in webUI ,https://github.com/microsoft/nni/issues/403,,5,['nnidev'],https://github.com/microsoft/nni/pull/408,1,0.3539336924824064,198.0,microsoft/nni,microsoft,nni,https://github.com/microsoft/nni,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural architecture search, model compression and hyper-parameter tuning.",13841,Python,2024-06-13T10:48:53Z,2018-06-01T05:51:44Z,2071,1811,284,161
flairNLP/flair,MDU6SXNzdWU3Nzk0NzkxOTc=,Do not shuffle on first epoch,https://github.com/flairNLP/flair/issues/2058,,5,[],https://github.com/flairNLP/flair/commit/11a7eb2ec013f7c852cd7e3d36fa95d9b2d70a5a,5,0.3332543048669183,332.0,flairNLP/flair,flairNLP,flair,https://github.com/flairNLP/flair,A very simple framework for state-of-the-art Natural Language Processing (NLP),13655,Python,2024-06-13T15:49:03Z,2018-06-11T11:04:18Z,2274,2075,202,0
flairNLP/flair,MDU6SXNzdWU0NTc4OTE3MzA=,Bad epochs logging counterintuitive,https://github.com/flairNLP/flair/issues/817,,6,['bug'],https://github.com/flairNLP/flair/commit/ad9eb7dafe66d2945f3942adf275ce1708369c4b,5,0.3615697902414501,533.0,flairNLP/flair,flairNLP,flair,https://github.com/flairNLP/flair,A very simple framework for state-of-the-art Natural Language Processing (NLP),13655,Python,2024-06-13T15:49:03Z,2018-06-11T11:04:18Z,2274,2075,202,0
ansible/awx,MDU6SXNzdWU1NzY4ODkyNDY=,Approval job missing started date and elapsed,https://github.com/ansible/awx/issues/6202,,26,"['type:bug', 'component:api', 'component:analytics']",https://github.com/ryanpetrello/awx/commit/2135062c7cc5d1a2e429f40beeb546345891b4c5,3,0.3240116236167241,967.0,ansible/awx,ansible,awx,https://github.com/ansible/awx,"AWX provides a web-based user interface, REST API, and task engine built on top of Ansible. It is one of the upstream projects for Red Hat Ansible Automation Platform.",13589,Python,2024-06-13T14:49:59Z,2017-05-17T15:50:14Z,8159,3359,372,0
edgedb/edgedb,MDU6SXNzdWU4MDIzNDIxNzg=,large microsecond durations don't work,https://github.com/edgedb/edgedb/issues/2191,,9,[],https://github.com/edgedb/edgedb/commit/937ef17483c3588b3c52b49fb3652d1bc0a8f089,4,0.3339078871544279,1186.0,edgedb/edgedb,edgedb,edgedb,https://github.com/edgedb/edgedb,"A graph-relational database with declarative schema, built-in migration system, and a next-generation query language",12712,Python,2024-06-13T15:41:01Z,2017-06-29T20:30:48Z,2304,390,102,412
edgedb/edgedb,MDU6SXNzdWU1NTk4MzE5MDA=,No `to_datetime` variant for Unix timestamp conversion.,https://github.com/edgedb/edgedb/issues/1183,,21,[],https://github.com/edgedb/edgedb/pull/1428,2,0.3901448936339962,621.0,edgedb/edgedb,edgedb,edgedb,https://github.com/edgedb/edgedb,"A graph-relational database with declarative schema, built-in migration system, and a next-generation query language",12712,Python,2024-06-13T15:41:01Z,2017-06-29T20:30:48Z,2304,390,102,412
edgedb/edgedb,MDU6SXNzdWU1MzY1Mzg2NDc=,Validate names of datetime units to only support plurals,https://github.com/edgedb/edgedb/issues/958,,18,[],https://github.com/edgedb/edgedb/commit/9e8cd5f63d226c55e4c147bf4333f0a35b3a073c,8,0.5914757400252719,1945.0,edgedb/edgedb,edgedb,edgedb,https://github.com/edgedb/edgedb,"A graph-relational database with declarative schema, built-in migration system, and a next-generation query language",12712,Python,2024-06-13T15:41:01Z,2017-06-29T20:30:48Z,2304,390,102,412
edgedb/edgedb,MDU6SXNzdWU1MzAzNTEwMTY=,Fix std::duration and add cal::relativedelta,https://github.com/edgedb/edgedb/issues/903,,25,[],https://github.com/edgedb/edgedb-js/pull/87,1,0.7769843539437867,1905.0,edgedb/edgedb,edgedb,edgedb,https://github.com/edgedb/edgedb,"A graph-relational database with declarative schema, built-in migration system, and a next-generation query language",12712,Python,2024-06-13T15:41:01Z,2017-06-29T20:30:48Z,2304,390,102,412
edgedb/edgedb,MDU6SXNzdWU5MjkyMDgxNjA=,InternalServerError: operator is not unique: timestamp with time zone `-` duration_t,https://github.com/edgedb/edgedb/issues/2617,,10,['bug'],https://github.com/edgedb/edgedb/pull/2621,4,0.382925977056275,444.0,edgedb/edgedb,edgedb,edgedb,https://github.com/edgedb/edgedb,"A graph-relational database with declarative schema, built-in migration system, and a next-generation query language",12712,Python,2024-06-13T15:41:01Z,2017-06-29T20:30:48Z,2304,390,102,412
edgedb/edgedb,I_kwDOBbYNSM5GFPyK,Incorrect error message hint for InvalidValueError of std::duration,https://github.com/edgedb/edgedb/issues/3641,,8,"['bug', 'compiler', 'onboarding']",https://github.com/edgedb/edgedb/pull/4539,1,0.4604839131085224,589.0,edgedb/edgedb,edgedb,edgedb,https://github.com/edgedb/edgedb,"A graph-relational database with declarative schema, built-in migration system, and a next-generation query language",12712,Python,2024-06-13T15:41:01Z,2017-06-29T20:30:48Z,2304,390,102,412
edgedb/edgedb,MDU6SXNzdWU1NDY5OTQ5MjQ=,Bad pretty printing of datetime,https://github.com/edgedb/edgedb/issues/1055,,6,['high priority'],https://github.com/edgedb/edgedb/commit/a2f9911f13becb9444b94c5afc93f7dbf3e3823c,4,0.4203498064229986,446.0,edgedb/edgedb,edgedb,edgedb,https://github.com/edgedb/edgedb,"A graph-relational database with declarative schema, built-in migration system, and a next-generation query language",12712,Python,2024-06-13T15:41:01Z,2017-06-29T20:30:48Z,2304,390,102,412
edgedb/edgedb,MDU6SXNzdWU4MTExODY1Njg=,datetime casting is asymmetric,https://github.com/edgedb/edgedb/issues/2248,,6,[],https://github.com/edgedb/edgedb/commit/817d47c4aa911eda30e9f6a3f0729becfe08511e,2,0.3813071575497951,871.0,edgedb/edgedb,edgedb,edgedb,https://github.com/edgedb/edgedb,"A graph-relational database with declarative schema, built-in migration system, and a next-generation query language",12712,Python,2024-06-13T15:41:01Z,2017-06-29T20:30:48Z,2304,390,102,412
ranaroussi/yfinance,MDU6SXNzdWU3ODI4NzMxNTQ=,Ticker.history() start and end datetime doesn't account for timezones,https://github.com/ranaroussi/yfinance/issues/545,,5,[],https://github.com/ranaroussi/yfinance/pull/546,1,0.5460838778210693,1339.0,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,MDU6SXNzdWU0OTc2NzkzNDQ=,Dates are not timezone aware + datetimes/floats not used in fundamentals,https://github.com/ranaroussi/yfinance/issues/106,,3,[],https://github.com/ranaroussi/yfinance/pull/108,1,0.4089267914715595,716.0,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,MDU6SXNzdWU1MTU1MDczMjA=,Issue with DateTime index in yf.download,https://github.com/ranaroussi/yfinance/issues/125,,10,[],https://github.com/rdiere/yfinance/commit/e7966b98b447002f0cff3070ad3054b1bcb8f97f,2,0.5179997578456338,2992.0,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,MDU6SXNzdWUyMzYwMzE2NzQ=,"Interval = ""m"" ",https://github.com/ranaroussi/yfinance/issues/15,,3,[],https://github.com/tirkarthi/yfinance/commit/797cb2e673b9cd08c17ede032af3582b9fbb9dc9,1,0.3555177286122771,362.0,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,I_kwDOBXsF_M4_I7va,Timezone value passed on to the option_chain throws TypeError,https://github.com/ranaroussi/yfinance/issues/889,,2,[],https://github.com/ranaroussi/yfinance/pull/891,2,0.728098556946202,175.0,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,MDU6SXNzdWU0NTEwNzY2Nzg=,KeyError Timestamps,https://github.com/ranaroussi/yfinance/issues/71,,11,[],https://github.com/ranaroussi/yfinance/commit/34ef7668b865e5eef9ff7187ef60cb7fe0fea5c7,1,0.6114225964422275,12366.0,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
