Rater	Training?	Testing?	Set 3?	Skipped?	False pos?	Owner	Project	Title	Link	Fix Link	Stars	TF-IDFs	Size	Datetime	Arrow	Pendulum	Description	Category 1	Category 2	Affected Computation 1	Affected Computation 2	Affected Computation 3	Obscurity	Impact/Severity	# LOC	Logic Needed	Comments	BPST1	BPST2	BPST3	Make Benchmark?	Associated Benchmark
2: Shrey Serena	FALSE	TRUE	FALSE	FALSE	FALSE	influxdata	influxdb-client-python	Nanosecond Precision	https://github.com/influxdata/influxdb-client-python/issues/314	https://github.com/influxdata/influxdb-client-python/pull/315	677	0.6334660476	1163	1	0	0		TODO	Timestamps	Timestamp/Hash Construction	Replacing/Rounding Datetime Components		Medium	Low	Low	Low	user was unsure about datetime not supporting nanoseconds, so they updated the docs	Incorrect API usage	Precision of Representation		No	
	TRUE	FALSE	FALSE	FALSE	FALSE	PrefectHQ	prefect	Timezone Union Schedule Test Fails	https://github.com/PrefectHQ/prefect/issues/1053	https://github.com/PrefectHQ/prefect/pull/1062	15193	0.6277091604	3157	1	0	1																
5: Peter Sasha	FALSE	TRUE	FALSE	FALSE	TRUE	ApeWorX	ape	General: add functionality to convert datetime object to timestamp	https://github.com/ApeWorX/ape/issues/436	https://github.com/ApeWorX/ape/pull/441	838	0.6245103603	1016	1	0	0																
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	FALSE	chimpler	pyhocon	parsing of list of durations doesn't work	https://github.com/chimpler/pyhocon/issues/252	https://github.com/chimpler/pyhocon/pull/255	492	0.62164858	1250	1	0	0		String Representation		String Parsing/Formatting (humanized)	Delta Construction											
	TRUE	FALSE	FALSE	FALSE	TRUE	dateutil	dateutil	rrule does not play well with pytz tzinfo at daylight savings?	https://github.com/pydantic/pydantic/issues/8195	https://github.com/pimutils/khal/pull/798	2266	0.6214340828	3881	1	0	0																
	TRUE	FALSE	FALSE	FALSE	FALSE	pydantic	pydantic	v2 TZInfo is not understood by pandas	https://github.com/pydantic/pydantic/issues/8195	https://github.com/pydantic/pydantic-core/pull/1197	19350	0.6182634619	3823	1	0	0		Timezone		Datetime Equality	Querying Datetime Components		Low	Medium	Medium	Low		Comparing Timezones			Yes	
4: Peter Serena	FALSE	TRUE	FALSE	FALSE	FALSE	agronholm	apscheduler	IntervalTrigger unnecessarily expects integers, when datetime.timedelta accepts floats	https://github.com/agronholm/apscheduler/issues/444	https://github.com/agronholm/apscheduler/commit/f37a9e7066be0e2118625bf4ca2bcbe5c8db3ce9	5869	0.6164578013	1584	1	0	0		Duration		Delta Construction			Low	Low	Low	Low	something expects integers, but datetime also allows floats	Adding Support for New Features			No	
4: Peter Serena	FALSE	FALSE	TRUE	FALSE	TRUE	tobymao	sqlglot	Regression in interval parsing case after #1413	https://github.com/tobymao/sqlglot/issues/1441	https://github.com/tobymao/sqlglot/pull/1444	5871	0.6150824353	2116	1	0	0																
	TRUE	FALSE	FALSE	FALSE	FALSE	scrapinghub	dateparser	Tests fail on 31st of a month	https://github.com/scrapinghub/dateparser/issues/1053	https://github.com/mweinelt/nixpkgs/commit/0cece84ef3b7ae1a2cd00b3f9893673e1b7e45e2	2480	0.6148361494	1213	1	0	0		Date		Datetime Construction	Replacing/Rounding Datetime Components		Low	Low	Low	Low	Stupid but valid bug	Unintuitive Arithmetic			Yes	
5: Peter Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	agronholm	apscheduler	[v4.0.0a4] Combining daily and weekly triggers increments by 14 days	https://github.com/agronholm/apscheduler/issues/911	https://github.com/agronholm/apscheduler/pull/914	5869	0.6143886301	7263	1	0	0		Duration		Datetime Arithmetic	Delta Construction	Datetime Comparison	Medium	Medium	Low	Low		Unintuitive Arithmetic			Specific	
	TRUE	FALSE	FALSE	FALSE	TRUE	ariebovenberg	whenever	Add a better `timedelta`?	https://github.com/ariebovenberg/whenever/issues/27	https://github.com/ariebovenberg/whenever/pull/48	361	0.6135368028	6437	1	0	0																
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	sqlalchemy	sqlalchemy	postgresql range tests might have a time-oriented race condition... seems like a transient DST issue	https://github.com/sqlalchemy/sqlalchemy/issues/9471	https://github.com/sqlalchemy/sqlalchemy/commit/e8420e993764b5dcd4ce5879412d556d2a7d2870	9045	0.6120064634	4295	1	0	0		DST	Timezone	Timezone Conversions			High	Low	Medium	Medium		Unintuitive Arithmetic			Specific	
	TRUE	FALSE	FALSE	FALSE	TRUE	ranaroussi	yfinance	KeyError Timestamps	https://github.com/ranaroussi/yfinance/issues/71	https://github.com/ranaroussi/yfinance/commit/34ef7668b865e5eef9ff7187ef60cb7fe0fea5c7	12242	0.6114225964	12366	1	0	0																
4: Peter Serena	FALSE	TRUE	FALSE	FALSE	FALSE	qutebrowser	qutebrowser	New completion and timezone issues	https://github.com/qutebrowser/qutebrowser/issues/2830	https://github.com/qutebrowser/qutebrowser/pull/2295	9434	0.6101371888	3965	1	0	0		Timezone	Timestamps	Timestamp/Hash Construction	String Parsing/Formatting (data)	Datetime Construction	Medium	Medium	Very High	High	problems with parsing and utcnow() giving naive objects, so they did a huge fix and refactored their entire repo	Using Naïve Datetime Incorrectly	Outdated/Deprecated APIs		Yes	
1: Shrey Peter	FALSE	TRUE	FALSE	FALSE	TRUE	pydantic	pydantic-core	Improve error message of timedelta validation	https://github.com/pydantic/pydantic-core/issues/882	https://github.com/pydantic/pydantic-core/pull/915	1309	0.6096613144	1499	1	0	0																
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	FALSE	sdispater	pendulum	duration months cannot be added to other durations	https://github.com/sdispater/pendulum/issues/479	https://github.com/sdispater/pendulum/pull/482	6109	0.6080746729	1357	1	0	1		Duration		Datetime Arithmetic			Low	Medium	High	Low		Incorrect Format Assumptions	Unintuitive Arithmetic		No	
6: Serena Sasha	FALSE	TRUE	FALSE	FALSE	FALSE	scrapinghub	dateparser	test_timezone_offset_calculation_1 fails on 32bit platforms	https://github.com/scrapinghub/dateparser/issues/1204	https://github.com/scrapinghub/dateparser/pull/1205	2480	0.6077727615	1477	1	0	0		Timestamps		Datetime Construction			Medium	Medium	Medium	Low	INTERESTING	OOB Timestamps			Yes	
2: Shrey Serena	FALSE	TRUE	FALSE	FALSE	FALSE	python	cpython	timedelta fails to consider fold	https://github.com/python/cpython/issues/112638	https://github.com/apache/airflow/pull/35887	60455	0.6060742009	3703	1	0	0		Timestamps	Fold	Datetime Arithmetic	Delta Arithmetic	Timezone Conversions	Low	Low	Low	Low	user thought timedelta was malfunctioning; it's actually not and they just updated the docs	Incorrect API usage	Using Naïve Datetime Incorrectly	Unintuitive Arithmetic	No	
4: Peter Serena	FALSE	FALSE	TRUE	FALSE	FALSE	hyperledger	aries-cloudagent-python	[BUG] Improper Use of TimeZone-Naive datetime.utcnow()	https://github.com/hyperledger/aries-cloudagent-python/issues/2678	https://github.com/hyperledger/aries-cloudagent-python/pull/2679	399	0.5979026499	6961	1	0	0		Timezone		Datetime Construction			Low	Medium	Low	Low		Using Naïve Datetime Incorrectly	Outdated/Deprecated APIs		Yes	
	TRUE	FALSE	FALSE	FALSE	FALSE	GadgetReactor	pyHS100	Set timezone functionality	https://github.com/GadgetReactor/pyHS100/issues/53	https://github.com/jeffsf/pyHS100/commit/fba7637ee75390b1baab5ebbf2b6d08363e6e5a5	406	0.5967350099	13142	1	0	0		Timezone		Datetime Construction			Low	Medium	Medium	Low		Using Naïve Datetime Incorrectly			No	
3: Shrey Sasha	FALSE	TRUE	FALSE	FALSE	TRUE	dateutil	dateutil	parser.parse does not apply time zone to date if ignoretz is True and tzinfos is given	https://github.com/dateutil/dateutil/issues/80	https://github.com/dateutil/dateutil/pull/103	2266	0.5958438073	2548	1	0	0		Timestamps		Timestamp/Hash Construction			Medium	High	Medium	Medium					No	
4: Peter Serena	FALSE	FALSE	TRUE	FALSE	FALSE	raiden-network	raiden	Remove naive datetime usage	https://github.com/raiden-network/raiden/issues/7043	https://github.com/raiden-network/raiden-services/pull/1012	1841	0.5954214629	2249	1	0	0		Timezone		Datetime Construction			Medium	Low	Low	Low		Using Naïve Datetime Incorrectly	Dropping Timezones		No	
	TRUE	FALSE	FALSE	FALSE	FALSE	Opentrons	opentrons	bug: HTTP API returns datetime strings without timezone info	https://github.com/Opentrons/opentrons/issues/6374	https://github.com/Opentrons/opentrons/pull/6375	391	0.5926222358	2711	1	0	0		Timezone		Datetime Construction	String Parsing/Formatting (data)		Low	Medium	Medium	Low		Using Naïve Datetime Incorrectly	Outdated/Deprecated APIs		No	
6: Serena Sasha	FALSE	TRUE	FALSE	FALSE	TRUE	edgedb	edgedb	Validate names of datetime units to only support plurals	https://github.com/edgedb/edgedb/issues/958	https://github.com/edgedb/edgedb/commit/9e8cd5f63d226c55e4c147bf4333f0a35b3a073c	12712	0.59147574	1945	1	0	0		Duration		Delta Construction			Low	Low	Medium	Low		Outdated/Deprecated APIs			No	
4: Peter Serena	FALSE	TRUE	FALSE	FALSE	FALSE	jdemaeyer	brightsky	Enforce ISO 8601 compliant timestamps	https://github.com/jdemaeyer/brightsky/issues/101	https://github.com/jdemaeyer/brightsky/commit/e0699fa0b16d0507f0f25d262d99ac95ee4eec2c	277	0.5899447714	3748	1	0	0		String Representation		String Parsing/Formatting (data)	Datetime Construction		High	Medium	Medium	Medium	encoding url queries incorrectly lead to wrong time outputs	Dropping Timezones			Specific	
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	TRUE	neo4j	neo4j-python-driver	[Feature Request] Deprecate pytz	https://github.com/neo4j/neo4j-python-driver/issues/610	https://github.com/robsdedude/neo4j-python-driver/commit/b3c8a4f6abaf9fa77ace3a4725a84b9de4e6e60c	877	0.5890749886	4567	1	0	0											its just deprecating pytz but they dont even deprecate it in the end					
6: Serena Sasha	FALSE	TRUE	FALSE	FALSE	FALSE	adamchainz	time-machine	datetime.datetime.utcnow() should not have tzinfo	https://github.com/adamchainz/time-machine/issues/52	https://github.com/adamchainz/time-machine/commit/949f72a652cac28101350fcbee20afbe72880e8b	618	0.5885657281	1281	1	0	0		Timezone		Datetime Construction			Low	Low	Low	Low	INTERESTING	Using Naïve Datetime Incorrectly			Yes	
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	FALSE	sdispater	pendulum	Off-by-one microsecond when parsing with certain timezones	https://github.com/sdispater/pendulum/issues/74	https://github.com/dokai/pendulum/commit/7d69bbe118ffee335def1c19e1abb06fa9f88359	6109	0.5856069094	4890	1	0	1		Timestamps		Datetime Comparison	Querying Datetime Components		High	Low	High	Low	Rounding Errors could be its own BPST	Precision of Representation	TODO		No	
	TRUE	FALSE	FALSE	FALSE	FALSE	dateutil	dateutil	tzname() inconsistent between tzwin() and tzwinlocal() and neither reflect actual DST.	https://github.com/dateutil/dateutil/issues/143	https://github.com/dateutil/dateutil/pull/141	2266	0.5833259673	4932	1	0	0		Timezone	DST	Querying Datetime Components	Datetime Construction		Medium	Medium	Very High	High		Library Bug	Adding Support for New Features		Yes	
	TRUE	FALSE	FALSE	FALSE	FALSE	jazzband	djangorestframework-simplejwt	DeprecationWarning: datetime.datetime.utcnow() is deprecated	https://github.com/jazzband/djangorestframework-simplejwt/issues/756	https://github.com/iMerica/dj-rest-auth/pull/610	3867	0.5816509928	1253	1	0	0		Timezone		Datetime Construction			Low	Low	Medium	Low		Outdated/Deprecated APIs			Yes	
3: Shrey Sasha	FALSE	TRUE	FALSE	FALSE	FALSE	sdispater	pendulum	Timezone is empty on Windows 10 bash shell, causing error while unpickling Pendulum objects	https://github.com/sdispater/pendulum/issues/167	https://github.com/sdispater/pendulum/pull/174	6109	0.5815114874	2158	1	0	1		Timezone	String Representation	Datetime Construction	String Parsing/Formatting (data)		Medium	Medium	Medium	Low		TODO	Library Bug		Yes	
5: Peter Sasha	FALSE	TRUE	FALSE	FALSE	TRUE	microsoft	ptvsd	Debugger exiting after after 30 seconds	https://github.com/microsoft/ptvsd/issues/1890	https://github.com/tl-its-umich-edu/my-learning-analytics/pull/1127	544	0.5806705056	1724	1	0	0																
	TRUE	FALSE	FALSE	FALSE	TRUE	sdispater	pendulum	str(pendulum.DateTime) != str(datetime.datetime)	https://github.com/sdispater/pendulum/issues/662	https://github.com/sdispater/pendulum/commit/74bb3216bc5fd2706de8bbbd2c91207e2a9a3f62	6109	0.5800176605	1822	1	0	1																
6: Serena Sasha	FALSE	TRUE	FALSE	FALSE	FALSE	mage-ai	mage-ai	[BUG] Snowflake destination incorrect timezone information on UTC dates	https://github.com/mage-ai/mage-ai/issues/4821	https://github.com/mage-ai/mage-ai/pull/4875	7298	0.57788079	1832	1	0	1		Timezone	Timestamps	String Parsing/Formatting (data)	Timestamp/Hash Construction		Low	Medium	Low	Low		Using Naïve Datetime Incorrectly			No	
4: Peter Serena	FALSE	TRUE	FALSE	FALSE	FALSE	python-humanize	humanize	naturaltime should support timezone-aware datetimes	https://github.com/python-humanize/humanize/issues/17	https://github.com/snarfed/webutil/commit/38e9086b239c3ab6d39a88ae9fdc09e7fccf4857	395	0.5773365263	1069	1	0	0		Timezone	String Representation	String Parsing/Formatting (data)			Low	Medium	Medium	Medium	using naive datetimes breaks the code	Using Naïve Datetime Incorrectly			Yes	
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	FALSE	pydantic	pydantic	timedelta ValidationError with input_value like '1 00:00:11'	https://github.com/pydantic/pydantic/issues/7650	https://github.com/pydantic/pydantic/pull/7652	19350	0.5763396219	2182	1	0	0		String Representation		String Parsing/Formatting (data)	Delta Construction		Low	Medium	Low	Low	fix is just doc change	Incorrect Format Assumptions			No	
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	rpy2	rpy2	Time shift with converting to pandas time series when time zone other than GMT	https://github.com/rpy2/rpy2/issues/634	https://github.com/rpy2/rpy2/commit/1eeabb3d986571065dbc6bb15a9ce98eb164cbda	517	0.5713758527	1736	1	0	0		Timezone		Timezone Conversions	Datetime Construction		Medium	Medium	Medium	Low		Using Naïve Datetime Incorrectly			Specific	
5: Peter Sasha	FALSE	TRUE	FALSE	FALSE	FALSE	twintproject	twint	Elasticsearch calculation for HOUR and Day	https://github.com/twintproject/twint/issues/401	https://github.com/twintproject/twint/commit/3b07559381e701bdb0808bd8c37fd2fb6afd8583	15621	0.5692844519	2132	1	0	0		Timestamps		Datetime Construction			Low	Medium	Low	Low		Precision of Representation			No	
1: Shrey Peter	FALSE	FALSE	TRUE	FALSE	TRUE	ibis-project	ibis	Timedelta API first draft	https://github.com/ibis-project/ibis/issues/143	https://github.com/ibis-project/ibis/pull/225	4407	0.5658543634	1519	1	0	0																
6: Serena Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	kiorky	croniter	Folding time when transitioning out of DST is not considered	https://github.com/kiorky/croniter/issues/56	https://github.com/apache/airflow/pull/35887	355	0.5644262298	1563	1	0	0		Fold		Datetime Arithmetic	Datetime Construction		High	High	High	High	INTERESTING	Crossing DST boundaries	Creating time in unspecified fold		Yes	
6: Serena Sasha	FALSE	TRUE	FALSE	FALSE	FALSE	browser-history	browser-history	[TESTS] test_browsers_* outcome is timezone-dependent	https://github.com/browser-history/browser-history/issues/90	https://github.com/browser-history/browser-history/pull/93	153	0.562430549	15600	1	0	0		Timezone		Datetime Construction	Datetime Equality		Medium	Low	Medium	Low		Using Naïve Datetime Incorrectly			Yes	
	TRUE	FALSE	FALSE	FALSE	TRUE	ManimCommunity	manim	Not all arrow tips are accessible	https://github.com/ManimCommunity/manim/issues/3129	https://github.com/ManimCommunity/manim/pull/3166	19686	0.5608485558	1586	1	0	0																
2: Shrey Serena	FALSE	FALSE	TRUE	FALSE	FALSE	snowflakedb	snowflake-connector-python	SNOW-499493: Some interval math off by one microsecond for years beyond ~2250	https://github.com/snowflakedb/snowflake-connector-python/issues/926	https://github.com/snowflakedb/snowflake-connector-python/pull/1030	565	0.5583135765	3419	1	0	1		Timestamps		Datetime Arithmetic	String Parsing/Formatting (data)	Replacing/Rounding Datetime Components	High	Low	High	High	INTERESTING -- idk if this is a fp	Precision of Representation	Unintuitive Arithmetic		Specific	
5: Peter Sasha	FALSE	FALSE	TRUE	FALSE	TRUE	python	cpython	datetime UTC deprecation warnings use the name "datetime" inconsistently	https://github.com/python/cpython/issues/106392	https://github.com/yctomwang/cpython/commit/e24344d3295a30f32e0ba33602c968e5a447b238	60455	0.5547182763	4047	1	0	0											INTERESTING					
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	TRUE	pandas-dev	pandas-stubs	pd.tseries.offsets.WeekOfMonth missing week and weekday parameter in constructor	https://github.com/pandas-dev/pandas-stubs/issues/320	https://github.com/pandas-dev/pandas-stubs/pull/327	217	0.5546144216	1437	1	0	0																
2: Shrey Serena	FALSE	TRUE	FALSE	FALSE	FALSE	KoffeinFlummi	Chronyk	relative month parsing fails when target month has fewer days than the current date	https://github.com/KoffeinFlummi/Chronyk/issues/5	https://github.com/KoffeinFlummi/Chronyk/commit/5d7a1e233915041edd5b48e763003a11af138b4c	344	0.5531081467	1670	1	0	0		String Representation	Timestamps	String Parsing/Formatting (humanized)	String Parsing/Formatting (data)		Medium	Medium	Medium	Medium	code written wrong, so months with 30 days fail when trying to jump forward or backward a few months	OOB Times	Unintuitive Arithmetic	Subtracting Dates	Yes	
	TRUE	FALSE	FALSE	FALSE	FALSE	agronholm	apscheduler	Standard tzinfo is not enough for apscheduler	https://github.com/agronholm/apscheduler/issues/384	https://github.com/agronholm/apscheduler/pull/391	5869	0.5483520289	12031	1	0	0		Timezone		Library Conversions	Datetime Construction		Low	High	Medium	Medium		Adding Support for New Libraries			Yes	
3: Shrey Sasha	FALSE	FALSE	TRUE	FALSE	FALSE	ranaroussi	yfinance	Ticker.history() start and end datetime doesn't account for timezones	https://github.com/ranaroussi/yfinance/issues/545	https://github.com/ranaroussi/yfinance/pull/546	12242	0.5460838778	1339	1	0	0		Timestamps		Timestamp/Hash Construction			Medium	Medium	Low	Low		Using Naïve Datetime Incorrectly			No	
